0,1,2,3,4,5,falcon-7b-lang-45_correct,falcon-7b-lang-45_choiceA_probs,falcon-7b-lang-45_choiceB_probs,falcon-7b-lang-45_choiceC_probs,falcon-7b-lang-45_choiceD_probs
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.4468,0.2238,0.2656,0.06384
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.2069,0.3193,0.4314,0.04254
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.2313,0.3174,0.3264,0.1248
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.2515,0.3164,0.3318,0.1004
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.367,0.289,0.2612,0.0828
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.3315,0.3982,0.2313,0.03897
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.3015,0.2922,0.3767,0.02985
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.2144,0.2496,0.4036,0.1326
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.319,0.1958,0.4114,0.0737
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.1127,0.1978,0.588,0.10175
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.276,0.2705,0.2915,0.1622
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.334,0.3726,0.2323,0.06107
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.3323,0.299,0.331,0.03757
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.175,0.4666,0.2283,0.1301
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.384,0.2432,0.2404,0.1322
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.1887,0.2089,0.507,0.09564
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.298,0.3723,0.2651,0.0647
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.3792,0.2886,0.2886,0.04373
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.2361,0.3127,0.3557,0.0954
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.2695,0.4497,0.2133,0.0674
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.3462,0.286,0.2484,0.1196
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.3577,0.2751,0.2605,0.1065
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.329,0.3127,0.2986,0.05948
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.3142,0.301,0.3142,0.0707
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.3628,0.2983,0.2676,0.07117
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.2798,0.2421,0.3691,0.10913
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.3442,0.3196,0.2876,0.0488
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.4983,0.2477,0.1631,0.09106
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.2019,0.3176,0.2961,0.1846
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.1656,0.3535,0.428,0.05273
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.1895,0.3608,0.351,0.09863
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.1974,0.2327,0.3958,0.1742
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.2964,0.2761,0.293,0.1346
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.265,0.299,0.3508,0.0853
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.1362,0.3577,0.4502,0.0559
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.2323,0.2208,0.3276,0.2191
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.398,0.2878,0.3064,0.008064
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.2302,0.381,0.254,0.1348
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.2944,0.3235,0.335,0.04715
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.369,0.24,0.2236,0.1675
An airplane's black box is usually what color?,black,white,orange,purple,C,True,0.2761,0.2761,0.3396,0.1085
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.321,0.3286,0.26,0.0905
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.1852,0.3394,0.3447,0.1309
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,False,0.3447,0.314,0.2695,0.07196
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.1918,0.2642,0.5254,0.01884
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.1426,0.338,0.3936,0.1259
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.3975,0.3347,0.1975,0.07043
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.3896,0.2786,0.2029,0.129
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.3484,0.3223,0.291,0.03818
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.3328,0.2769,0.3176,0.0728
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.3728,0.3672,0.1996,0.0604
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,False,0.2732,0.3958,0.2576,0.0735
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.3193,0.3193,0.2617,0.09937
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.3179,0.359,0.241,0.0823
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.4976,0.2133,0.2225,0.0666
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.278,0.353,0.2407,0.1283
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.493,0.2908,0.2,0.0164
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.3557,0.2708,0.3066,0.06683
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.2045,0.2524,0.3748,0.1682
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,False,0.3342,0.3613,0.2003,0.10394
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.4385,0.2886,0.196,0.0768
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,False,0.4062,0.278,0.277,0.03854
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.154,0.201,0.5703,0.0745
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.3386,0.2722,0.2874,0.1017
How many sides does a rhombus have?,4,6,8,10,A,False,0.2301,0.3308,0.3853,0.0536
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,True,0.2048,0.2385,0.3352,0.2214
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.3655,0.297,0.276,0.06155
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.09094,0.2386,0.5635,0.10675
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.3333,0.3452,0.2119,0.1095
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.2898,0.3665,0.2489,0.09485
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.2174,0.2664,0.3489,0.1674
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.4531,0.3018,0.1393,0.10596
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.2467,0.318,0.4067,0.02834
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.4324,0.2035,0.3225,0.04166
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.3508,0.2617,0.2898,0.0978
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.3232,0.2169,0.34,0.1198
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.2969,0.31,0.2683,0.12476
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,False,0.337,0.3057,0.2418,0.11554
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,False,0.2566,0.3,0.3884,0.05487
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.1812,0.3215,0.3835,0.1138
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,False,0.1774,0.28,0.5254,0.01723
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.1681,0.2676,0.4534,0.1111
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.294,0.2036,0.4753,0.02713
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.2578,0.3376,0.3364,0.06805
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.2438,0.3345,0.3477,0.07404
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.3408,0.32,0.2288,0.1102
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.3,0.2556,0.344,0.10016
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.167,0.3508,0.4214,0.06073
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.3315,0.3042,0.2632,0.1011
How many stars are on the American flag?,13,48,50,51,C,False,0.2676,0.3572,0.3176,0.05762
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.3516,0.33,0.2157,0.10266
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.2502,0.2825,0.3005,0.1666
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.1914,0.2861,0.3257,0.1968
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.3086,0.2404,0.3525,0.09863
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.2098,0.3137,0.3845,0.09204
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.2815,0.3464,0.3318,0.04025
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.2003,0.2603,0.3462,0.1934
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.3237,0.2512,0.2812,0.1437
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.2683,0.3857,0.2198,0.1262
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.2343,0.3743,0.3572,0.0344
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.3674,0.2795,0.2566,0.09625
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.3186,0.3857,0.2147,0.0812
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.2668,0.3704,0.2363,0.1265
What is your hallux?,earlobe,tongue,eyelid,big toe,D,False,0.212,0.2499,0.4153,0.12274
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.3423,0.2485,0.2595,0.1495
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.1542,0.2717,0.4531,0.12103
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.4333,0.3025,0.1946,0.0694
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,False,0.1702,0.2185,0.483,0.1284
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,False,0.2098,0.2454,0.4937,0.0512
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.2627,0.2517,0.3577,0.128
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.3591,0.2659,0.2786,0.0963
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.3938,0.2961,0.2532,0.05673
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.2712,0.2754,0.3389,0.1144
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.3745,0.3103,0.1478,0.1675
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.3647,0.3704,0.1562,0.10864
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.3389,0.3037,0.311,0.0464
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.2451,0.3796,0.26,0.11536
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,False,0.3633,0.2365,0.3035,0.0967
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.359,0.2439,0.2515,0.1456
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.2098,0.3162,0.321,0.1528
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.2416,0.4172,0.2856,0.0554
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.3018,0.296,0.325,0.0772
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.249,0.2756,0.3499,0.1257
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.1779,0.456,0.299,0.067
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,True,0.217,0.2734,0.415,0.0945
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.2427,0.2664,0.3342,0.1566
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.3254,0.2477,0.2428,0.1841
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.2323,0.3696,0.3596,0.03836
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.3567,0.422,0.2041,0.01701
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.2744,0.3647,0.2798,0.0811
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,True,0.2443,0.2812,0.3352,0.1392
