0,1,2,3,4,5,falcon-40b-lang-10_correct,falcon-40b-lang-10_choiceA_probs,falcon-40b-lang-10_choiceB_probs,falcon-40b-lang-10_choiceC_probs,falcon-40b-lang-10_choiceD_probs
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.01941,0.00365,0.9565,0.02032
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.2493,0.1081,0.575,0.0675
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.1244,0.4807,0.2366,0.1584
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.5435,0.2527,0.1842,0.01941
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.01079,0.02498,0.96,0.004395
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.01257,0.002872,0.9697,0.01459
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.4153,0.326,0.1392,0.11945
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.9434,0.02832,0.01407,0.014465
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.801,0.1653,0.02032,0.0138
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.1227,0.1588,0.1194,0.599
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.6953,0.144,0.0923,0.0682
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.3213,0.3528,0.1548,0.1713
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.1024,0.04565,0.7944,0.05756
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.06168,0.02946,0.899,0.00976
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.07605,0.07385,0.827,0.02301
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.006977,0.002712,0.2625,0.728
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.1842,0.0877,0.4072,0.3208
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.03772,0.889,0.0381,0.03528
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.1037,0.03308,0.699,0.1641
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9087,0.0648,0.01246,0.01382
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.0328,0.4924,0.3972,0.0776
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.11005,0.05557,0.8184,0.01581
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.465,0.2155,0.1092,0.2104
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.02733,0.6196,0.03894,0.314
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.9673,0.02296,0.003592,0.006184
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.931,0.05652,0.010826,0.001706
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.3296,0.425,0.1475,0.09784
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.09717,0.04993,0.838,0.01484
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.01556,0.958,0.01181,0.01482
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.4922,0.07477,0.4275,0.005455
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.1332,0.10913,0.4612,0.2966
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.2349,0.651,0.0847,0.02934
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.4006,0.4685,0.0657,0.06525
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.8804,0.06186,0.02902,0.02893
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.3147,0.2703,0.1499,0.2651
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.0691,0.0496,0.4016,0.4797
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.04208,0.929,0.01272,0.01585
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.6226,0.3694,0.007084,0.001054
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.187,0.7427,0.03302,0.03726
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.1803,0.2554,0.442,0.1225
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.0965,0.03937,0.3625,0.5015
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.02654,0.0157,0.1322,0.8257
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.3662,0.27,0.1656,0.1982
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.951,0.0343,0.008675,0.005825
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.3425,0.4197,0.1378,0.10004
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.1426,0.4844,0.2915,0.0816
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9336,0.04816,0.00959,0.0085
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.1805,0.737,0.03888,0.04398
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9414,0.0513,0.00405,0.003021
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.1287,0.245,0.4429,0.1835
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.0972,0.5425,0.288,0.07227
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.02913,0.838,0.01365,0.1193
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0469,0.03174,0.9077,0.01343
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.7046,0.05194,0.2305,0.013016
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.04135,0.04572,0.02805,0.885
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.1797,0.45,0.2036,0.1669
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.2273,0.6426,0.077,0.05307
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.338,0.3418,0.2251,0.0953
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.1926,0.1132,0.629,0.065
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.07184,0.894,0.02788,0.006393
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.5264,0.3167,0.06152,0.09546
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.1476,0.715,0.0601,0.07745
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.313,0.046,0.637,0.003653
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.12244,0.762,0.05124,0.0643
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.011856,0.006523,0.9766,0.004887
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.01662,0.006382,0.00826,0.9688
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.6777,0.2869,0.02588,0.00937
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.2437,0.286,0.093,0.3774
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.3252,0.575,0.02562,0.074
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.00723,0.002518,0.00653,0.984
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.2347,0.5986,0.0816,0.0852
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.219,0.05603,0.2313,0.4937
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.509,0.04248,0.4102,0.0387
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.5884,0.2048,0.09344,0.1136
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0692,0.8184,0.10425,0.00844
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.006744,0.004288,0.9663,0.02255
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.09076,0.5737,0.2988,0.03668
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.4854,0.2324,0.1996,0.0828
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.11835,0.3562,0.1405,0.385
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.0141,0.0055,0.977,0.003496
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.7075,0.2634,0.01166,0.0176
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.007412,0.9805,0.00439,0.00783
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.01274,0.00951,0.947,0.03093
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.6978,0.0912,0.01258,0.1984
How many sides does a rhombus have?,4,6,8,10,A,True,0.698,0.2087,0.05563,0.03757
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,True,0.1619,0.1526,0.4165,0.269
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.0342,0.9463,0.0085,0.010826
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.2249,0.11,0.0853,0.5796
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.1091,0.0882,0.7183,0.0845
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.558,0.394,0.03044,0.01755
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.1378,0.0849,0.7295,0.04788
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.2363,0.1807,0.5205,0.06235
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.0552,0.05695,0.05548,0.8325
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.397,0.10895,0.186,0.3079
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.2886,0.3284,0.1292,0.2537
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.801,0.1661,0.0245,0.00868
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.006443,0.00459,0.01458,0.9746
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.0756,0.658,0.1458,0.12036
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.96,0.02777,0.006584,0.005787
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.3552,0.417,0.1006,0.1272
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.02141,0.9624,0.008286,0.008064
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.0955,0.7515,0.1306,0.0224
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.1775,0.1553,0.618,0.04913
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.02975,0.00787,0.9053,0.0573
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.2194,0.5312,0.131,0.11835
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.1163,0.8394,0.0328,0.01151
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.1328,0.54,0.1262,0.2009
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.2627,0.1057,0.013626,0.618
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.3774,0.3909,0.1133,0.1185
How many stars are on the American flag?,13,48,50,51,C,True,0.2328,0.3113,0.406,0.0498
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.01752,0.01688,0.01012,0.9556
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.326,0.2433,0.4026,0.02815
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.4602,0.2612,0.1979,0.0809
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.162,0.4233,0.1985,0.2162
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.1675,0.132,0.3938,0.3066
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,True,0.1205,0.2212,0.4116,0.2467
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.4011,0.2888,0.11536,0.1947
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.3994,0.26,0.1577,0.1829
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.1627,0.2285,0.5273,0.0815
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.2166,0.4548,0.1566,0.172
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.1211,0.719,0.096,0.06384
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.6304,0.3362,0.02301,0.010155
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.01833,0.03845,0.036,0.907
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.02359,0.00888,0.00382,0.964
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.084,0.896,0.00765,0.01222
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.2219,0.0869,0.656,0.03528
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.0201,0.02164,0.00704,0.951
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.00595,0.00517,0.009254,0.9795
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.1442,0.1337,0.04092,0.681
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.2394,0.2294,0.476,0.0552
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.05377,0.11456,0.1078,0.7236
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.1569,0.01499,0.8267,0.001777
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.0552,0.577,0.3528,0.01512
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.3228,0.2117,0.2043,0.2612
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.01883,0.96,0.00868,0.01269
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.08966,0.854,0.01617,0.04025
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.353,0.4336,0.1045,0.1089
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.0299,0.959,0.007786,0.003109
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.742,0.09546,0.12354,0.03903
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.3093,0.45,0.1854,0.05545
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.2761,0.349,0.11554,0.2593
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.1669,0.2896,0.1929,0.3506
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.006287,0.005814,0.01395,0.974
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.9277,0.0593,0.00963,0.003405
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.4011,0.1442,0.06445,0.3904
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.3699,0.288,0.2837,0.05832
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,True,0.292,0.491,0.0439,0.173
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.694,0.2634,0.01828,0.02444
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.0361,0.02957,0.04086,0.8936
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.67,0.1284,0.1721,0.02936
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,True,0.1116,0.3147,0.4707,0.10297
