0,1,2,3,4,5,falcon-7b-lang-1_correct,falcon-7b-lang-1_choiceA_probs,falcon-7b-lang-1_choiceB_probs,falcon-7b-lang-1_choiceC_probs,falcon-7b-lang-1_choiceD_probs
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.3665,0.1564,0.305,0.1724
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.4778,0.0667,0.4402,0.01512
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.3489,0.12445,0.319,0.2075
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.302,0.1965,0.4,0.10156
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.3264,0.135,0.4658,0.0728
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.3967,0.1768,0.3845,0.042
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.3423,0.1566,0.4001,0.10114
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.1595,0.04004,0.7944,0.005814
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.1758,0.0945,0.723,0.006817
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.3047,0.05933,0.5103,0.1256
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.3044,0.05148,0.587,0.0574
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.4316,0.143,0.401,0.02455
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.3372,0.1967,0.3398,0.1265
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.3328,0.1727,0.3655,0.1288
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.3281,0.1125,0.4626,0.097
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.04248,0.02023,0.93,0.007324
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,False,0.3384,0.1342,0.512,0.0154
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.1694,0.07263,0.7446,0.01312
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.3513,0.1672,0.383,0.0983
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.2979,0.162,0.4216,0.11847
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,True,0.2947,0.11676,0.4187,0.1698
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.3267,0.133,0.4482,0.09216
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.379,0.2299,0.3396,0.05167
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,False,0.3037,0.07135,0.614,0.01111
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.2076,0.039,0.7188,0.03442
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.2517,0.0959,0.6323,0.01994
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.3137,0.168,0.3997,0.1186
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.452,0.1729,0.1898,0.1854
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.4888,0.12024,0.3254,0.0656
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.1301,0.04514,0.8096,0.01536
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.2465,0.0961,0.51,0.1477
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.1287,0.05408,0.785,0.03204
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.268,0.05664,0.6504,0.02473
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.4385,0.1626,0.2479,0.151
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.1079,0.04587,0.8423,0.0042
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.3418,0.154,0.2913,0.213
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,True,0.3516,0.256,0.3684,0.02393
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.4375,0.186,0.2837,0.0928
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.1747,0.04282,0.756,0.02678
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.2126,0.03796,0.6055,0.1438
An airplane's black box is usually what color?,black,white,orange,purple,C,True,0.267,0.06995,0.6406,0.02219
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.429,0.159,0.3743,0.03778
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.4004,0.0904,0.4573,0.05173
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,False,0.2954,0.1879,0.4758,0.04077
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.088,0.02695,0.8823,0.002909
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.069,0.010574,0.912,0.0085
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.306,0.1581,0.4927,0.0434
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.2986,0.1943,0.3179,0.1891
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.3281,0.2086,0.3467,0.1166
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.1743,0.0683,0.7397,0.01753
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.2708,0.1335,0.56,0.03568
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,False,0.3113,0.09344,0.3918,0.2034
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.2837,0.237,0.4395,0.03992
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.4617,0.07275,0.427,0.03836
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.368,0.18,0.401,0.05118
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.2966,0.0978,0.5205,0.08527
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.2864,0.1153,0.5854,0.01273
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.3079,0.10474,0.508,0.0797
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.12366,0.04785,0.7905,0.03784
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.2852,0.1606,0.4778,0.0765
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.3733,0.1456,0.2546,0.2264
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,False,0.2124,0.1164,0.622,0.0493
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.11835,0.014244,0.851,0.01653
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.3137,0.1387,0.276,0.2715
How many sides does a rhombus have?,4,6,8,10,A,False,0.1965,0.0574,0.727,0.01878
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,True,0.28,0.2234,0.2834,0.2131
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.3235,0.1233,0.497,0.056
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.1588,0.0391,0.758,0.04428
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.3838,0.10785,0.43,0.0783
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.3018,0.183,0.3433,0.172
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.3667,0.1609,0.3433,0.1293
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.401,0.07416,0.3235,0.2015
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.2219,0.0879,0.655,0.03552
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.2993,0.11676,0.5293,0.05432
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.232,0.09125,0.6357,0.0408
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.342,0.1693,0.3445,0.1442
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.3354,0.2583,0.2815,0.1249
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,False,0.3137,0.1505,0.3816,0.1542
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,False,0.2291,0.07825,0.684,0.008446
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.321,0.1118,0.3918,0.1753
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,False,0.1276,0.0434,0.825,0.004005
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.1317,0.01755,0.8423,0.00842
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.1562,0.05273,0.784,0.006973
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.4512,0.09607,0.2074,0.2454
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.2047,0.12036,0.656,0.0192
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.311,0.162,0.4302,0.09674
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.2524,0.06586,0.6274,0.0542
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.3496,0.09515,0.5435,0.01182
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.3696,0.1149,0.3667,0.1488
How many stars are on the American flag?,13,48,50,51,C,True,0.2277,0.05823,0.7095,0.004562
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.2654,0.1137,0.506,0.11505
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.1074,0.02654,0.842,0.02435
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.4075,0.1292,0.253,0.2106
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.4478,0.1912,0.2261,0.135
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.3115,0.0862,0.4177,0.1846
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,True,0.2966,0.2266,0.3765,0.10016
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.3354,0.0714,0.4028,0.1903
In the children's game what color is 'Rover'?,Green,black,red,blue,C,True,0.2295,0.05667,0.6694,0.0445
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.2961,0.0889,0.5576,0.0574
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.2805,0.1455,0.508,0.0661
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.1371,0.09094,0.667,0.1051
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.4321,0.2164,0.2443,0.1071
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.2998,0.1456,0.4229,0.1316
What is your hallux?,earlobe,tongue,eyelid,big toe,D,False,0.1188,0.02266,0.854,0.004826
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.31,0.0725,0.5596,0.05783
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.203,0.04803,0.541,0.2078
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.3535,0.1991,0.3838,0.0634
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,False,0.13,0.02443,0.725,0.12024
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,False,0.1677,0.0164,0.797,0.01904
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.1604,0.0401,0.6914,0.1081
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.2659,0.0923,0.5566,0.0853
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.2922,0.08673,0.588,0.03317
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.2264,0.10284,0.62,0.0505
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.306,0.05112,0.6255,0.01767
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,False,0.2688,0.1982,0.5005,0.03238
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.2249,0.0686,0.687,0.01935
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.2815,0.0781,0.553,0.0872
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,False,0.3308,0.1631,0.4363,0.0699
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,False,0.3003,0.1109,0.3752,0.2137
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.2607,0.08594,0.4504,0.203
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,True,0.3772,0.2252,0.2983,0.0992
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.2314,0.1288,0.598,0.0418
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,False,0.1377,0.06232,0.783,0.0169
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.3774,0.1098,0.464,0.04855
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,True,0.19,0.04916,0.731,0.02982
What is another way of writing-'six feet'?,6',6,6'',6#,A,False,0.415,0.0944,0.4685,0.02191
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.493,0.1792,0.1946,0.1332
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,False,0.297,0.08124,0.605,0.01695
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.3499,0.1858,0.4253,0.0391
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,True,0.251,0.0938,0.6436,0.01138
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.4697,0.1748,0.3079,0.0476
