0,1,2,3,4,5,falcon-40b-baseline_correct,falcon-40b-baseline_choiceA_probs,falcon-40b-baseline_choiceB_probs,falcon-40b-baseline_choiceC_probs,falcon-40b-baseline_choiceD_probs
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.0319,0.01817,0.8584,0.09155
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.03268,0.6963,0.0976,0.1733
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.10114,0.098,0.6963,0.1043
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.04263,0.88,0.03397,0.04364
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.566,0.03687,0.3406,0.0569
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.01634,0.5693,0.04077,0.3735
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.2285,0.0938,0.52,0.1577
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.03476,0.836,0.02644,0.10297
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.01271,0.9634,0.00967,0.01429
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9644,0.013916,0.010506,0.0111
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.0256,0.02948,0.7876,0.1575
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,True,0.02965,0.3176,0.4094,0.2435
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9707,0.01152,0.009476,0.0085
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.00719,0.00854,0.968,0.01633
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.459,0.2563,0.2085,0.0761
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,True,0.0858,0.0737,0.1329,0.7075
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.1512,0.6963,0.04556,0.1068
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.0805,0.648,0.0492,0.2223
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.03366,0.485,0.02747,0.4539
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9595,0.01241,0.01363,0.01451
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.0281,0.04388,0.888,0.03995
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,True,0.01578,0.01219,0.02948,0.9424
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.05127,0.0749,0.1146,0.7593
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.2705,0.1968,0.1892,0.3433
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.01816,0.1368,0.1422,0.7026
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.03406,0.05273,0.0451,0.868
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,True,0.0754,0.11005,0.4243,0.3901
What is the optimal span of control?,2,5,7,None of the above,D,False,0.0706,0.348,0.3828,0.1986
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.0816,0.1472,0.04968,0.7217
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.7026,0.1526,0.0696,0.07495
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.05493,0.07477,0.1772,0.693
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.0894,0.7905,0.04822,0.07184
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.01436,0.00838,0.01692,0.9604
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.02916,0.01927,0.01549,0.936
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.3083,0.585,0.08264,0.02405
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.01584,0.851,0.02959,0.1033
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.0721,0.806,0.0631,0.05884
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.04974,0.02443,0.0406,0.8853
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.0862,0.11017,0.09064,0.713
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.1848,0.2434,0.3281,0.2434
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.1635,0.2286,0.10846,0.4995
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.889,0.011154,0.0818,0.01768
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.3628,0.4958,0.0267,0.1146
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,True,0.023,0.0623,0.8633,0.05164
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.05225,0.01619,0.0271,0.9043
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.1226,0.03513,0.1974,0.645
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.1426,0.6157,0.1059,0.136
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.00813,0.01193,0.963,0.01723
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.12384,0.03836,0.7295,0.10803
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.03937,0.0564,0.06244,0.842
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.304,0.4822,0.0938,0.12
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.2917,0.52,0.0973,0.09106
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.10547,0.0728,0.0483,0.7734
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.02124,0.4167,0.5396,0.02245
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.09436,0.02899,0.812,0.0648
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.04758,0.039,0.598,0.3152
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.006165,0.00515,0.9814,0.007435
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.02007,0.01538,0.02402,0.9404
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.3552,0.162,0.137,0.3457
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.01192,0.01507,0.0975,0.8755
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.4717,0.3267,0.04303,0.1586
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.358,0.1353,0.4055,0.1013
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.04852,0.04315,0.8364,0.0717
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,True,0.2206,0.5483,0.0815,0.1499
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.1187,0.01909,0.04437,0.818
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.7275,0.1151,0.08386,0.0735
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9683,0.009384,0.00991,0.01243
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.07324,0.05356,0.02867,0.8447
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.0166,0.01177,0.0473,0.9243
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.1337,0.4985,0.187,0.1805
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.10175,0.09155,0.06076,0.746
